feature,importance
labvalues_creatinine_min_m,0.006362555084008818
labvalues_creatinine_mean_m,0.006359557779291208
"labvalues_fibrinogen,_functional_first",0.006348975818181316
"labvalues_fibrinogen,_functional_mean",0.0062670855694378245
labvalues_bicarbonate_first_m,0.0062586118950566745
labvalues_creatinine_rate_change_m,0.006235207630681543
labvalues_creatinine_max_m,0.0062171845176708295
labvalues_creatinine_last_m,0.0062116444699640855
labvalues_creatinine_first_m,0.0061802104146081544
"labvalues_fibrinogen,_functional_min",0.006169298934577227
labvalues_alanine_aminotransferase_(alt)_mean,0.006158329161108498
labvalues_potassium_median_m,0.006149238106478152
labvalues_potassium_min_m,0.006143505438914872
labvalues_creatinine_std_m,0.006135695462947297
labvalues_potassium_max_m,0.006134595113664545
labvalues_creatinine_coeff_m,0.006110460326708563
"labvalues_fibrinogen,_functional_max",0.006065166422143761
"labvalues_fibrinogen,_functional_last",0.006058022617726237
labvalues_potassium_std_m,0.006053267041992513
labvalues_potassium_last_m,0.006027134739833855
vitals_temperature_mean,0.005974558578096549
labvalues_potassium_coeff_m,0.0059528666364167294
vitals_temperature_median,0.005948321491158822
labvalues_potassium_mean_m,0.005947136414702982
labvalues_potassium_rate_change_m,0.005934090541749356
labvalues_absolute_lymphocyte_count_max,0.005917815955627929
labvalues_potassium_first_m,0.005884869388153675
labvalues_absolute_lymphocyte_count_first,0.005698676788299394
labvalues_absolute_lymphocyte_count_median,0.005673130417958021
labvalues_absolute_lymphocyte_count_mean,0.0056125239271596
labvalues_absolute_lymphocyte_count_last,0.005565285427539493
labvalues_potassium_first,0.005500017701289451
labvalues_absolute_lymphocyte_count_min,0.005471769863692884
labvalues_absolute_eosinophil_count_rate_change_m,0.005436789565217851
labvalues_alanine_aminotransferase_(alt)_median,0.005351574378113583
labvalues_alanine_aminotransferase_(alt)_first,0.005335348281131928
labvalues_white_blood_cells_median_m,0.005319371183684779
labvalues_pco2_max,0.005282011144487684
labvalues_sodium_last_m,0.0052792465096672455
labvalues_white_blood_cells_min_m,0.005241172440877107
labvalues_white_blood_cells_mean_m,0.005207686231032313
labvalues_sodium_min_m,0.00519505779393512
labvalues_absolute_basophil_count_rate_change_m,0.005182126991529231
labvalues_hematocrit_rate_change_m,0.005161078459409567
labvalues_potassium_last,0.005158123469107182
labvalues_white_blood_cells_last_m,0.005143519558507251
labvalues_sodium_coeff_m,0.005139151967128783
labvalues_hematocrit_max_m,0.0051346481831733405
labvalues_white_blood_cells_rate_change_m,0.005128708542071763
labvalues_white_blood_cells_first_m,0.0051215642206825585
labvalues_sodium_rate_change_m,0.005109759753830076
labvalues_sodium_median_m,0.005098830833248939
labvalues_white_blood_cells_coeff_m,0.0050959105989886655
labvalues_absolute_lymphocyte_count_rate_change_m,0.005073748016544187
labvalues_hematocrit_coeff_m,0.005072842445923697
labvalues_sodium_first_m,0.0050490044899634086
labvalues_sodium_max_m,0.005041978646149801
labvalues_hematocrit_first_m,0.004991313859203728
labvalues_sodium_mean_m,0.0049900755877897605
labvalues_sodium_std_m,0.004947680152161296
labvalues_white_blood_cells_std_m,0.0049099206270693686
labvalues_hematocrit_median_m,0.004897601252492677
labvalues_white_blood_cells_max_m,0.004894209972735553
labvalues_hematocrit_last_m,0.004875210133279325
labvalues_hematocrit_min_m,0.004866455291579769
labvalues_hematocrit_mean_m,0.0048562923667950595
labvalues_troponin_t_median_m,0.004808144428214291
labvalues_troponin_t_max_m,0.004798033755589131
labvalues_magnesium_max,0.004794373168200991
labvalues_troponin_t_first_m,0.004757308797001315
labvalues_potassium_max,0.004751130735252218
labvalues_troponin_t_coeff_m,0.004742370779960765
labvalues_alanine_aminotransferase_(alt)_min,0.004740194182471897
labvalues_magnesium_median,0.004740068716357484
labvalues_magnesium_mean,0.004727760615757532
labvalues_troponin_t_std_m,0.004725536353849748
labvalues_magnesium_last,0.004718587172455499
labvalues_hematocrit_std_m,0.004715533429824063
labvalues_magnesium_first,0.004714289996359739
labvalues_troponin_t_rate_change_m,0.004711488048210413
labvalues_troponin_t_min_m,0.004707635384263086
labvalues_troponin_t_last_m,0.00470650080409905
labvalues_troponin_t_mean_m,0.004689367489323558
labvalues_magnesium_min,0.0046654897181770145
labvalues_absolute_eosinophil_count_max,0.004568486473824663
labvalues_absolute_eosinophil_count_last,0.00456670211833307
labvalues_chloride_rate_change_m,0.004562583315194388
labvalues_platelet_count_max_m,0.004558537090499157
labvalues_absolute_eosinophil_count_median,0.004557702272367578
labvalues_absolute_eosinophil_count_mean,0.004556451671656759
labvalues_absolute_eosinophil_count_first,0.004550747147516176
labvalues_absolute_eosinophil_count_min,0.00454565854587895
labvalues_platelet_count_last_m,0.004525182801526171
labvalues_chloride_first_m,0.00444862969482574
labvalues_rdw_min_m,0.004427279627218923
labvalues_alanine_aminotransferase_(alt)_last,0.004422441800530806
labvalues_platelet_count_std_m,0.004410204845588851
labvalues_chloride_max_m,0.0044001162693330115
labvalues_platelet_count_mean_m,0.0043813932615994425
labvalues_platelet_count_median_m,0.00437836283589786
labvalues_rdw_first_m,0.004370081240333093
labvalues_platelet_count_first_m,0.0043668159563737844
labvalues_alanine_aminotransferase_(alt)_max,0.004361915065248582
labvalues_pco2_first,0.00435615052828328
labvalues_rdw_std_m,0.004355864482786274
labvalues_rdw_rate_change_m,0.004341941385826431
vitals_o2sat_std,0.004339320760236887
"labvalues_calcium,_total_min",0.0043387156552516905
labvalues_platelet_count_min_m,0.004306195976550839
labvalues_chloride_mean_m,0.004299942549106618
labvalues_chloride_median_m,0.004296613885171609
labvalues_troponin_t_min,0.004294494851584318
"labvalues_calcium,_total_first",0.004290885328581908
labvalues_rdw_mean_m,0.004290652920863068
labvalues_chloride_last_m,0.004275470962931649
labvalues_troponin_t_first,0.004258357022686368
labvalues_chloride_min_m,0.004253075804611399
labvalues_troponin_t_last,0.004250335012162169
labvalues_troponin_t_median,0.004249708750311129
labvalues_troponin_t_mean,0.004247728476071188
labvalues_rdw_last_m,0.004230453037120241
vitals_temperature_std,0.004226053471817067
labvalues_rdw_coeff_m,0.004222292758185176
labvalues_troponin_t_max,0.0042212653478751454
labvalues_rdw_median_m,0.004213212741855386
labvalues_chloride_coeff_m,0.0042012421922208885
labvalues_platelet_count_rate_change_m,0.004200441865923494
labvalues_potassium_min,0.004195654378856034
labvalues_platelet_count_coeff_m,0.0041869396536867495
labvalues_chloride_std_m,0.004096279226537263
labvalues_rdw_max_m,0.004086624718757093
"labvalues_calcium,_total_median",0.004015278803993922
labvalues_pco2_last,0.0040121322256549095
"labvalues_calcium,_total_mean",0.003992645703046719
labvalues_oxygen_saturation_first,0.003954429035243493
labvalues_creatine_kinase_(ck)_median_m,0.003936868549164501
labvalues_absolute_lymphocyte_count_coeff_m,0.003917733437003562
labvalues_creatine_kinase_(ck)_mean_m,0.003917154230155575
labvalues_creatine_kinase_(ck)_first_m,0.003914719031767164
labvalues_creatine_kinase_(ck)_coeff_m,0.003907056838201242
labvalues_creatine_kinase_(ck)_rate_change_m,0.0038968323655353744
labvalues_creatine_kinase_(ck)_std_m,0.0038898794616470693
labvalues_creatine_kinase_(ck)_max_m,0.003887753517476085
labvalues_creatine_kinase_(ck)_min_m,0.00388487018187152
labvalues_phosphate_last,0.0038744874184250904
"labvalues_bilirubin,_total_first",0.0038701590225369955
vitals_sbp_rate_change,0.003864641426582238
labvalues_absolute_lymphocyte_count_std_m,0.003860701524734395
labvalues_creatine_kinase_(ck)_last_m,0.0038521565399787508
"labvalues_calcium,_total_last",0.0038487881949995422
"labvalues_calcium,_total_max",0.0038440418182292433
"labvalues_bilirubin,_total_min",0.003843426168569181
"labvalues_bilirubin,_total_median",0.0038354792930386456
"labvalues_bilirubin,_total_mean",0.0038257146059818294
labvalues_phosphate_max,0.003825035314877198
labvalues_absolute_lymphocyte_count_first_m,0.0038211399324695776
labvalues_absolute_lymphocyte_count_min_m,0.0038209660034895024
labvalues_absolute_lymphocyte_count_max_m,0.003800858666316344
labvalues_phosphate_mean,0.003795066564807542
"labvalues_bilirubin,_total_last",0.0037900158595968493
labvalues_phosphate_min,0.0037750607484040868
labvalues_absolute_lymphocyte_count_mean_m,0.003756029766083088
"labvalues_bilirubin,_total_max",0.0037524867985133025
labvalues_absolute_lymphocyte_count_last_m,0.0037456368160565037
labvalues_phosphate_median,0.0037139628353399417
labvalues_absolute_lymphocyte_count_median_m,0.003647751418077405
labvalues_phosphate_first,0.0036470235938983247
vitals_sbp_coeff,0.0036442819586806653
labvalues_red_blood_cells_coeff_m,0.0036281060830824574
vitals_heartrate_mean_m,0.00359367393476532
vitals_heartrate_last_m,0.0035868038016005814
vitals_heartrate_max_m,0.003576885654934813
vitals_heartrate_rate_change_m,0.0035652760849675356
labvalues_lactate_last_m,0.0035581061041129944
labvalues_red_blood_cells_rate_change_m,0.0035534628006845988
vitals_resprate_rate_change,0.0035509477167566957
vitals_heartrate_first_m,0.0035422804182389882
vitals_heartrate_median_m,0.003538610104003965
vitals_heartrate_min_m,0.0035344124046268926
labvalues_red_blood_cells_max_m,0.0035318896245862563
labvalues_inr(pt)_first_m,0.003520564713769915
labvalues_lactate_std_m,0.0035142256165518115
labvalues_lactate_median_m,0.0035127623418848087
labvalues_lactate_mean_m,0.0035076180838931347
labvalues_red_blood_cells_mean_m,0.003494565464456173
labvalues_lactate_min_m,0.003493131013164088
labvalues_red_blood_cells_min_m,0.0034860111606158165
labvalues_lactate_rate_change_m,0.003475928885885367
labvalues_inr(pt)_last_m,0.003467904993491629
labvalues_lactate_coeff_m,0.0034636971059603637
labvalues_glucose_std,0.0034589473218893546
labvalues_lactate_first_m,0.0034564062491617732
vitals_heartrate_std_m,0.0034468605517477048
labvalues_inr(pt)_rate_change_m,0.003445277462163176
vitals_heartrate_coeff_m,0.003443866438890382
labvalues_lactate_max_m,0.0034362082095829006
labvalues_inr(pt)_mean_m,0.0034335048913217174
vitals_heartrate_coeff,0.0034211069708176183
labvalues_base_excess_mean_m,0.003403770884040569
labvalues_inr(pt)_max_m,0.0033998279470024498
labvalues_base_excess_std_m,0.003398944211119669
labvalues_inr(pt)_min_m,0.0033975705194625332
labvalues_base_excess_median_m,0.0033902829678845595
