feature,importance_gain
labvalues_bands_median,0.0
labvalues_creatinine_last,0.0
labvalues_creatinine_std,0.0
labvalues_creatinine_min,0.0
labvalues_carboxyhemoglobin_last,0.0
labvalues_glucose_median,0.0
labvalues_free_calcium_coeff,0.0
labvalues_free_calcium_rate_change,0.0
labvalues_free_calcium_last,0.0
labvalues_free_calcium_first,0.0
labvalues_free_calcium_std,0.0
labvalues_free_calcium_max,0.0
labvalues_chloride_std,0.0
labvalues_creatine_kinase_(ck)_median,0.0
labvalues_chloride_median,0.0
labvalues_creatine_kinase_(ck)_coeff,0.0
labvalues_creatine_kinase_(ck)_rate_change,0.0
labvalues_creatine_kinase_(ck)_last,0.0
labvalues_creatine_kinase_(ck)_first,0.0
labvalues_creatine_kinase_(ck)_std,0.0
labvalues_carboxyhemoglobin_std,0.0
labvalues_carboxyhemoglobin_max,0.0
labvalues_carboxyhemoglobin_min,0.0
labvalues_chloride_max,0.0
