True_Label,MLP_Original_Probability,MLP_Platt_Scaling,MLP_Isotonic_Regression
0.0,0.010700015351176262,0.051314084379750366,0.014825796708464622
1.0,0.04292866587638855,0.06193120780322669,0.0635538250207901
0.0,0.09842810034751892,0.08513246670793086,0.12790697813034058
0.0,0.010224277153611183,0.05117104741117703,0.0117647061124444
0.0,0.004306984134018421,0.04942318643020414,0.001792114693671465
0.0,0.12202078849077225,0.09720571359682888,0.21910113096237183
1.0,0.1507025808095932,0.11392242085222759,0.26923078298568726
0.0,0.028443820774555206,0.056926755191006116,0.030364371836185455
0.0,0.013214829377830029,0.052076500008991965,0.014825796708464622
0.0,0.03809281438589096,0.06021635474209298,0.04471544548869133
0.0,0.01159477699548006,0.05158413139436417,0.014825796708464622
0.0,0.059796467423439026,0.06827572908708011,0.0635538250207901
0.0,0.0265180766582489,0.056290744874701426,0.030364371836185455
0.0,0.0027363186236470938,0.04896883058662704,0.0
0.0,0.07026021182537079,0.07250909019158729,0.06666667014360428
0.0,0.03972719609737396,0.0607908962591961,0.04471544548869133
0.0,0.12225557118654251,0.09733320918484892,0.21910113096237183
0.0,0.1405983418226242,0.10776515377672309,0.21910113096237183
0.0,0.013249595649540424,0.052087114752538834,0.014825796708464622
0.0,0.08697118610143661,0.07977379530430491,0.12790697813034058
0.0,0.02510630339384079,0.05582873346906019,0.030364371836185455
0.0,0.03015054762363434,0.05749606951256071,0.030364371836185455
0.0,0.008160971105098724,0.05055504227640997,0.0060240961611270905
0.0,0.027016645297408104,0.056454761876821725,0.030364371836185455
0.0,0.012464229948818684,0.05184782698091804,0.014825796708464622
0.0,0.03519294783473015,0.05920944289903368,0.03999999910593033
0.0,0.009662137366831303,0.0510025188607922,0.0117647061124444
0.0,0.020130561664700508,0.05422869157351009,0.014825796708464622
0.0,0.28035393357276917,0.22279073980434724,0.41747573018074036
0.0,0.009779391810297966,0.051037628137403084,0.0117647061124444
0.0,0.015053379349410534,0.052640654188358636,0.014825796708464622
0.0,0.4743620455265045,0.4875871871090064,0.5833333134651184
0.0,0.018635887652635574,0.0537565553737913,0.014825796708464622
0.0,0.03641902655363083,0.05963323088995528,0.04471544548869133
0.0,0.006029954645782709,0.0499261960273349,0.001792114693671465
0.0,0.02475859224796295,0.0557154916410139,0.030364371836185455
1.0,0.0633029192686081,0.06966819302252455,0.0635538250207901
0.0,0.08134008198976517,0.07725443602223299,0.12790697813034058
0.0,0.03147878870368004,0.05794282690219019,0.03999999910593033
0.0,0.0440063439309597,0.062319533361065715,0.0635538250207901
0.0,0.012845752760767937,0.051963940519849344,0.014825796708464622
0.0,0.02370278723537922,0.05537296255566375,0.030364371836185455
0.0,0.012556827627122402,0.05187598581328333,0.014825796708464622
0.0,1.0,0.9608745528604354,0.7514792680740356
0.0,0.013563393615186214,0.05218301525142505,0.014825796708464622
0.0,0.005397189874202013,0.049740903538466726,0.001792114693671465
0.0,0.042756855487823486,0.061869507684798555,0.0635538250207901
1.0,0.18732134997844696,0.13885612052609853,0.2777777910232544
0.0,0.024936288595199585,0.05577333637961352,0.030364371836185455
0.0,0.015080997720360756,0.0526491726612699,0.014825796708464622
1.0,1.0,0.9608745528604354,0.7514792680740356
0.0,0.0062301307916641235,0.04998494964541235,0.001792114693671465
